,icao24,Çağrı İşareti,Kaynak Ülke,Zaman Pozisyonu,Son Temas,Long,Lat,Baro İrtifası,Yerde,Hız,Gerçek İz,Dikey Hız,Sensörler,Geo Yükseklik,Squawk,Spi,Konum Kaynağı
2444,346185,VLG6109 ,Spain,1714025408,1714025408,4.7642,41.0475,8869.68,false,176.3,275.69,-2.6,Veri Yok,8869.68,1740,false,0
2445,a5b3a7,AAL1640 ,United States,1714025412,1714025412,-115.7499,34.0534,9159.24,false,233.04,276.59,0.0,Veri Yok,9250.68,1174,false,0
2446,346184,VLG1BA  ,Spain,1714025411,1714025412,-6.0206,36.2112,11277.6,false,216.38,233.02,0.0,Veri Yok,11475.72,0475,false,0
2447,407667,EZY26AL ,United Kingdom,1714025412,1714025412,-4.002,44.1983,10660.38,false,234.55,185.29,0.0,Veri Yok,10607.04,2254,false,0
2448,841709,JA06CP  ,Japan,1714025412,1714025412,136.9405,35.2305,205.74,false,45.1,332.85,-0.65,Veri Yok,213.36,1373,false,0
2449,346183,VLG28UZ ,Spain,1714025412,1714025412,1.1179,47.3186,8275.32,false,199.02,13.61,-4.55,Veri Yok,8206.74,1473,false,0
2450,76cce3,SIA33   ,Singapore,1714025289,1714025289,-126.4133,41.5766,10972.8,false,212.04,320.71,0.0,Veri Yok,11140.44,3361,false,0
2451,40631a,EZY91QL ,United Kingdom,1714025411,1714025411,-2.1057,50.5779,8953.5,false,226.37,195.02,7.8,Veri Yok,8823.96,5412,false,0
2452,486492,KLM88C  ,Kingdom of the Netherlands,1714025412,1714025412,4.668,52.6355,1211.58,false,105.61,93.07,-3.9,Veri Yok,1158.24,6343,false,0
2453,406f76,BAW242  ,United Kingdom,1714025408,1714025409,-85.4385,26.0504,11879.58,false,262.83,59.02,-0.33,Veri Yok,12390.12,Veri Yok,false,0
2454,76cce7,SIA22   ,Singapore,1714025354,1714025354,-111.5144,48.5229,12496.8,false,267.53,90.66,0.0,Veri Yok,12489.18,Veri Yok,false,0
2455,40631b,EZY85XT ,United Kingdom,1714025412,1714025412,2.4114,47.7903,11277.6,false,242.97,160.07,0.33,Veri Yok,11109.96,6306,false,0
2456,486495,KLM1440 ,Kingdom of the Netherlands,1714025233,1714025233,4.7565,52.3,Veri Yok,true,4.63,334.69,Veri Yok,Veri Yok,Veri Yok,1000,false,0
2457,400cd8,EZY64ZQ ,United Kingdom,1714025412,1714025412,-2.7708,53.2902,9448.8,false,209.54,112.98,0.0,Veri Yok,9265.92,1440,false,0
2458,486493,KLM1418 ,Kingdom of the Netherlands,1714025376,1714025376,4.7537,52.2985,Veri Yok,true,9.26,59.06,Veri Yok,Veri Yok,Veri Yok,1000,false,0
2459,486494,KLM32D  ,Kingdom of the Netherlands,1714025333,1714025337,4.7996,52.3185,83.82,false,65.43,266.85,-3.58,Veri Yok,68.58,1000,false,0
2460,a13391,DAL130  ,United States,1714025411,1714025412,1.9321,51.2166,11269.98,false,250.83,96.95,0.0,Veri Yok,11064.24,2010,false,0
2461,a696d5,GTI3635 ,United States,1714025412,1714025412,-90.1733,39.4517,11582.4,false,199.65,268.82,0.0,Veri Yok,11719.56,6652,false,0
2462,c06645,TLK822  ,Canada,1714025409,1714025411,-79.3372,44.4956,800.1,false,79.43,265.91,-0.33,Veri Yok,845.82,5507,false,0
2463,a3b028,DAL2027 ,United States,1714025411,1714025411,-111.0758,40.7199,7360.92,false,208.97,106.74,6.18,Veri Yok,7498.08,Veri Yok,false,0
2464,7813bb,CSN390  ,China,1714025412,1714025412,129.893,33.3008,9753.6,false,202.76,244.93,0.0,Veri Yok,10088.88,Veri Yok,false,0
2465,a4d011,SWA2051 ,United States,1714025411,1714025412,-119.9631,39.6023,8747.76,false,220.59,245.77,-11.7,Veri Yok,8884.92,Veri Yok,false,0
2466,780ce9,CSC3749 ,China,1714025408,1714025408,101.8493,3.3129,5486.4,false,157.63,2.99,0.0,Veri Yok,5836.92,Veri Yok,false,0
2467,0d083f,SLI2538 ,Mexico,1714025347,1714025354,-99.0236,20.3516,8839.2,false,219.07,332.29,-0.33,Veri Yok,9387.84,Veri Yok,false,0
2468,3843ff,L1      ,France,1714025356,1714025357,7.5243,47.6072,Veri Yok,true,2.31,343.12,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2469,486482,KLM935  ,Kingdom of the Netherlands,1714025354,1714025354,4.7428,52.3298,Veri Yok,true,4.63,2.81,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2470,4ca4ef,RYR62UM ,Ireland,1714025412,1714025412,0.2043,52.0067,2049.78,false,132.23,48,-5.85,Veri Yok,1996.44,5550,false,0
2471,4ca4ee,RYR3615 ,Ireland,1714025411,1714025412,13.4871,46.8877,11277.6,false,239.74,128.64,0.0,Veri Yok,11026.14,0117,false,0
2472,7c4d44,PJQ     ,Australia,1714025411,1714025412,116.6934,-30.8161,7025.64,false,123.91,14.67,0.0,Veri Yok,7246.62,4060,false,0
2473,4ca4ed,RYR5YY  ,Ireland,1714025411,1714025411,2.9665,52.1291,10751.82,false,235.11,72.56,4.55,Veri Yok,10477.5,4635,false,0
2474,acaec8,AAL344  ,United States,1714025325,1714025325,-111.989,40.7893,Veri Yok,true,0.45,174.38,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2475,7502d8,MXD821  ,Malaysia,1714025206,1714025206,102.0315,2.3797,2773.68,false,131.94,292.47,-7.15,Veri Yok,2956.56,Veri Yok,false,0
2476,a959b4,EJA701  ,United States,1714025411,1714025411,-122.8845,48.2216,3329.94,false,183.05,171.6,0.0,Veri Yok,3284.22,Veri Yok,false,0
2477,a4e345,N414CY  ,United States,1714025404,1714025404,-85.459,34.417,2689.86,false,94.64,118.93,0.0,Veri Yok,2766.06,Veri Yok,false,0
2478,a5b3ad,ASA41   ,United States,1714025243,1714025243,-115.0988,38.8641,10972.8,false,218.84,252.63,-0.33,Veri Yok,11079.48,7162,false,0
2479,0d0866,VOI3011 ,Mexico,1714025411,1714025411,-114.3306,31.4329,10965.18,false,205.8,302.34,0.0,Veri Yok,11216.64,Veri Yok,false,0
2480,485123,TRA87M  ,Kingdom of the Netherlands,1714025411,1714025411,14.3222,46.2836,11277.6,false,238.91,137.79,0.0,Veri Yok,11056.62,3131,false,0
2481,485122,TRA17J  ,Kingdom of the Netherlands,1714025411,1714025411,-5.6395,44.3654,11277.6,false,230.65,195.52,0.0,Veri Yok,11224.26,2135,false,0
2482,44816a,FIRE003 ,Belgium,1714025408,1714025408,4.4735,50.9061,Veri Yok,true,20.06,239.06,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2483,06418c,AJK131  ,Nigeria,1714025092,1714025119,1.8833,6.2382,3070.86,false,167.33,278.13,-6.18,Veri Yok,Veri Yok,Veri Yok,false,0
2484,40769a,TOM1FX  ,United Kingdom,1714025411,1714025411,-5.3087,45.0214,11887.2,false,233.72,203.07,0.0,Veri Yok,11826.24,2240,false,0
2485,851bdc,,Japan,1714025403,1714025407,140.8616,37.865,7917.18,false,220.86,200.17,0.0,Veri Yok,8077.2,Veri Yok,false,0
2486,7502b2,MAS72   ,Malaysia,1714025411,1714025412,101.2608,2.8621,4785.36,false,151.88,222.12,13.33,Veri Yok,5052.06,Veri Yok,false,0
2487,ad7ecb,NKS726  ,United States,1714025377,1714025377,-118.5457,38.5347,11277.6,false,231.66,81.19,0.33,Veri Yok,11407.14,3203,false,0
2488,7502b0,MAS788  ,Malaysia,1714025410,1714025411,100.8524,13.7098,2788.92,false,147.27,15.4,-4.23,Veri Yok,2918.46,Veri Yok,false,0
2489,c07909,SWG6301 ,Canada,1714025411,1714025412,-78.7345,40.7198,11277.6,false,223.63,349.93,0.0,Veri Yok,11224.26,3462,false,0
2490,34745a,AEA1091 ,Spain,1714025411,1714025412,-1.6018,43.5722,10972.8,false,232.86,33.37,0.0,Veri Yok,10934.7,1405,false,0
2491,40768a,EZY19RL ,United Kingdom,1714025411,1714025412,14.1026,48.6492,11269.98,false,247.85,113.75,0.33,Veri Yok,11010.9,4703,false,0
2492,40768b,EZY37KT ,United Kingdom,1714025411,1714025412,6.6044,49.7066,11894.82,false,242.12,118.14,0.0,Veri Yok,11681.46,3441,false,0
2493,0d0805,AMX120  ,Mexico,1714025411,1714025411,-99.1292,19.4026,2407.92,false,83.02,59.46,-3.9,Veri Yok,2560.32,Veri Yok,false,0
2494,34744d,VLG2ZA  ,Spain,1714025412,1714025412,0.9318,43.2344,10363.2,false,203.93,336.67,0.0,Veri Yok,10325.1,1461,false,0
2495,44818f,,Belgium,1714025243,1714025243,4.471,50.8964,Veri Yok,true,10.8,61.88,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2496,ac9b54,N911KS  ,United States,1714025404,1714025404,-95.1118,38.9396,708.66,false,58.13,90.51,0.0,Veri Yok,746.76,Veri Yok,false,0
2497,347459,SLM994  ,Spain,1714025195,1714025198,4.7545,52.3133,Veri Yok,true,5.92,177.19,Veri Yok,Veri Yok,Veri Yok,1106,true,0
2498,40767a,TOM5CD  ,United Kingdom,1714025411,1714025412,7.2048,49.3701,10668.0,false,259.26,130.01,0.0,Veri Yok,10424.16,0521,false,0
2499,851bfe,JAL611  ,Japan,1714025411,1714025411,132.4464,34.3874,11582.4,false,183.02,251.31,0.0,Veri Yok,11925.3,3430,false,0
2500,347454,IBE31MW ,Spain,1714025412,1714025412,10.2154,45.731,11285.22,false,227.71,230.59,0.0,Veri Yok,11102.34,6543,false,0
2501,3950ce,AFR98QU ,France,1714025412,1714025412,1.8553,45.2106,9509.76,false,217.76,185.97,-4.88,Veri Yok,9433.56,1000,false,0
2502,407687,EZY31FP ,United Kingdom,1714025387,1714025387,-2.2765,53.3587,Veri Yok,true,1.03,188.44,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2503,347453,IBE05CY ,Spain,1714025412,1714025412,-6.4864,41.9688,9456.42,false,186.92,304.35,0.33,Veri Yok,9525.0,5106,false,0
2504,48ad0e,LOT4VC  ,Poland,1714025411,1714025412,16.8482,52.3154,10972.8,false,229.89,273.59,0.0,Veri Yok,10683.24,1000,false,0
2505,48ad0f,LOT46K  ,Poland,1714025411,1714025412,20.6767,52.2573,3649.98,false,170.8,139.64,-9.1,Veri Yok,3535.68,4542,false,0
2506,407686,EZY17RD ,United Kingdom,1714025411,1714025411,0.6699,46.2424,11285.22,false,238.14,176.41,0.0,Veri Yok,11178.54,7503,false,0
2507,a3e989,N351LL  ,United States,1714025251,1714025252,-91.1919,44.3508,929.64,false,73.41,64.69,0.0,Veri Yok,982.98,Veri Yok,false,0
2508,48ad0b,LOT334  ,Poland,1714025411,1714025411,9.011,50.5622,11277.6,false,241.6,68.52,0.0,Veri Yok,11003.28,1000,false,0
2509,34610e,VLG8510 ,Spain,1714025411,1714025411,-5.1306,35.9109,11262.36,false,212.76,208.92,0.0,Veri Yok,11460.48,2626,false,0
2510,872885,APJ64   ,Japan,1714025409,1714025411,118.9237,22.2145,10058.4,false,256.31,58.54,0.0,Veri Yok,10683.24,Veri Yok,false,0
2511,a6f9b3,DAL1039 ,United States,1714025411,1714025411,-105.5404,32.5254,10668.0,false,263.98,100.21,0.0,Veri Yok,11117.58,6750,false,0
2512,150661,RLA7777 ,Russian Federation,1714024607,1714025412,42.6021,43.6705,12184.38,false,219.86,272.41,-2.93,Veri Yok,12207.24,2132,false,0
2513,8463b5,APJ925  ,Japan,1714025411,1714025411,121.962,25.2552,4480.56,false,175.55,287.74,-7.15,Veri Yok,4716.78,Veri Yok,false,0
2514,ac4040,N889LB  ,United States,1714025411,1714025411,-81.0857,26.9755,7658.1,false,196.15,284.58,7.48,Veri Yok,7970.52,Veri Yok,false,0
2515,48ad09,LOT4KV  ,Poland,1714025412,1714025412,16.3467,51.2206,10363.2,false,212.17,248.22,-0.65,Veri Yok,10005.06,1000,false,0
2516,34754d,IBE6406 ,Spain,1714025405,1714025408,-98.8597,19.5444,3604.26,false,157.38,74.65,12.35,Veri Yok,3832.86,Veri Yok,false,0
2517,34754c,IBS3918 ,Spain,1714025409,1714025409,2.893,39.7203,1805.94,false,124.93,62.8,-2.93,Veri Yok,1851.66,5060,false,0
2518,49d508,OKPHE   ,Czech Republic,1714025411,1714025412,8.0034,46.854,12192.0,false,217.39,70.36,0.0,Veri Yok,12016.74,1000,false,0
2519,48ad03,LOT640  ,Poland,1714025411,1714025412,21.9982,48.2953,10972.8,false,229.96,338.89,-0.33,Veri Yok,10767.06,1000,false,0
2520,48ad01,LOT4LG  ,Poland,1714025411,1714025412,20.9887,52.0032,1501.14,false,134.25,133.91,-8.13,Veri Yok,1440.18,7611,false,0
2521,a145b8,N181PR  ,United States,1714025411,1714025412,-71.3855,42.0916,10782.3,false,194.2,244.25,-8.78,Veri Yok,10660.38,Veri Yok,false,0
2522,347553,IBS3826 ,Spain,1714025411,1714025412,-9.5659,36.5221,10668.0,false,221.44,213.73,0.0,Veri Yok,10896.6,6072,false,0
2523,c04ae8,CJT620  ,Canada,1714025412,1714025412,-75.8773,44.5786,10675.62,false,252.98,66.51,0.0,Veri Yok,10492.74,2247,false,0
2524,ab80f4,DAL192  ,United States,1714025328,1714025328,-58.3964,45.154,10027.92,false,281.65,70.47,-0.98,Veri Yok,10050.78,Veri Yok,false,0
2525,a86f8b,N64238  ,United States,1714025411,1714025411,-80.4765,27.29,1127.76,false,53.28,169.99,0.33,Veri Yok,1196.34,Veri Yok,false,0
2526,a528a5,UPS266  ,United States,1714025411,1714025411,32.1006,34.9033,7764.78,false,204.83,119.66,-11.38,Veri Yok,8061.96,7412,false,0
2527,78029d,,China,1714025268,1714025268,126.136,37.4796,876.3,false,117.45,15.5,-7.48,Veri Yok,Veri Yok,Veri Yok,false,0
2528,45a1b0,BBX603  ,Denmark,1714025411,1714025411,8.3343,55.4302,701.04,false,74.51,260.86,0.0,Veri Yok,647.7,Veri Yok,false,0
2529,34620c,VLG2HG  ,Spain,1714025411,1714025411,-0.4513,40.8763,8846.82,false,191.01,254.05,-0.33,Veri Yok,8930.64,6377,false,0
2530,a17b16,DAL969  ,United States,1714025410,1714025411,-122.1311,31.7403,10668.0,false,257.18,61.18,-0.33,Veri Yok,10820.4,Veri Yok,false,0
2531,c051d0,TSC887  ,Canada,1714025272,1714025278,-75.6498,45.3082,38.1,false,67.4,306,-3.58,Veri Yok,129.54,3466,false,0
2532,a7f3bb,N611PA  ,United States,1714025410,1714025410,-90.5588,33.7837,472.44,false,63.28,17.99,0.0,Veri Yok,510.54,Veri Yok,false,0
2533,7c52fa,QLK106D ,Australia,1714025400,1714025409,152.9275,-30.7524,2697.48,false,145.71,20.67,-7.8,Veri Yok,2819.4,1450,false,0
2534,aca35d,REH50   ,United States,1714025411,1714025412,-122.2949,40.5216,152.4,false,55.05,179.46,-3.25,Veri Yok,144.78,Veri Yok,false,0
2535,a97c49,CKS960  ,United States,1714025411,1714025411,136.4687,37.0053,12192.0,false,221.62,244.86,0.0,Veri Yok,12443.46,3271,false,0
2536,c818c9,ANZ277L ,New Zealand,1714025412,1714025412,174.0173,-35.5992,3070.86,false,110.42,165.7,6.5,Veri Yok,3154.68,5234,false,0
2537,76cda6,SIA241  ,Singapore,1714025412,1714025412,150.5596,-34.2228,3779.52,false,180.66,61.98,-4.88,Veri Yok,3886.2,Veri Yok,false,0
2538,44813d,BIRD154 ,Belgium,1714025395,1714025398,4.4806,50.9084,Veri Yok,true,2.57,205.31,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2539,c818db,ANZ876L ,New Zealand,1714025412,1714025412,174.3616,-41.8179,3665.22,false,138.61,45.75,-7.15,Veri Yok,3649.98,Veri Yok,false,0
2540,76cdb0,SIA207  ,Singapore,1714025411,1714025411,143.5675,-36.6637,7650.48,false,189.25,112.03,-7.48,Veri Yok,7848.6,2246,false,0
2541,394a00,AFR009  ,France,1714025408,1714025410,-58.9543,45.811,10668.0,false,278.85,68.12,0.33,Veri Yok,10629.9,Veri Yok,false,0
2542,4afb6c,AVI 5   ,Sweden,1714025375,1714025376,17.927,59.6474,Veri Yok,true,0.06,123.75,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2543,394a01,AFR025  ,France,1714025411,1714025411,-72.7554,47.6518,10668.0,false,267.53,76.66,0.0,Veri Yok,10347.96,1307,false,0
2544,a0757f,DAL730  ,United States,1714025411,1714025411,-120.2668,39.5647,10972.8,false,230.12,262.03,-0.33,Veri Yok,11102.34,Veri Yok,false,0
2545,a05b78,DAL2618 ,United States,1714025411,1714025411,-106.0618,35.1764,10370.82,false,203.02,275.23,0.0,Veri Yok,10736.58,3220,false,0
2546,a6d3c2,VOI3918 ,United States,1714025359,1714025359,-89.9174,11.587,11277.6,false,257.91,134.76,0.0,Veri Yok,12024.36,2667,false,0
2547,394a09,AFR459  ,France,1714025411,1714025411,-11.2715,36.1354,10972.8,false,249.62,37.3,0.0,Veri Yok,11231.88,6203,false,0
2548,3e0177,CHX49   ,Germany,1714025283,1714025284,13.8963,52.2444,182.88,false,16.59,60.26,-2.6,Veri Yok,152.4,Veri Yok,false,0
2549,49d53f,ECC281  ,Czech Republic,1714025411,1714025411,16.8146,47.9187,12192.0,false,245.21,293.23,-0.33,Veri Yok,12009.12,2666,false,0
2550,4ca570,RYR3XM  ,Ireland,1714025411,1714025411,-3.1275,47.4935,7620.0,false,193.51,191.19,0.0,Veri Yok,7551.42,6031,false,0
2551,c0174d,ACA2316 ,Canada,1714025412,1714025412,151.0427,-33.8256,1539.24,false,129.25,354.29,-4.23,Veri Yok,1630.68,Veri Yok,false,0
2552,a0be81,UPS616  ,United States,1714025408,1714025408,-89.1036,42.0329,655.32,false,101.5,335.12,0.0,Veri Yok,716.28,4070,false,0
2553,a05b83,N122DZ  ,United States,1714025411,1714025412,-93.6845,41.5242,556.26,false,74.18,307.11,-0.98,Veri Yok,594.36,Veri Yok,false,0
2554,c0175a,ACA870  ,Canada,1714025411,1714025411,-6.1282,50.3965,10972.8,false,255.2,117.75,0.0,Veri Yok,10850.88,6311,false,0
2555,7c4d13,PID     ,Australia,1714025411,1714025412,137.8935,-35.4256,3284.22,false,130.36,227.56,-7.8,Veri Yok,3436.62,Veri Yok,false,0
2556,4ca565,RYR660  ,Ireland,1714025411,1714025412,-2.9527,53.1552,5181.6,false,165.08,121.36,0.0,Veri Yok,5082.54,1421,false,0
2557,4ca564,RYR96SP ,Ireland,1714025411,1714025411,1.1072,49.9514,5181.6,false,242.57,141.89,0.0,Veri Yok,11071.86,7302,false,0
2558,347501,IBS3954 ,Spain,1714025410,1714025412,-5.8353,37.418,251.46,false,67.91,269.57,-3.9,Veri Yok,281.94,Veri Yok,false,0
2559,4ca569,RYR77KA ,Ireland,1714025411,1714025412,-3.1624,51.2596,3787.14,false,169.08,236.79,13.98,Veri Yok,3718.56,5230,false,0
2560,76cdba,SIA378  ,Singapore,1714025398,1714025404,8.7136,45.6319,Veri Yok,true,1.03,160.31,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2561,86da5c,ANA710  ,Japan,1714025411,1714025411,139.9978,40.1704,12192.0,false,219.95,200.68,0.33,Veri Yok,12382.5,Veri Yok,false,0
2562,a31e37,PD20    ,United States,1714025412,1714025412,-117.4736,34.1154,685.8,false,49.78,251.94,-2.6,Veri Yok,693.42,Veri Yok,false,0
2563,c818fd,,New Zealand,1714025152,1714025152,175.2887,-37.9872,792.48,false,108.7,24.02,-6.83,Veri Yok,Veri Yok,Veri Yok,false,0
2564,7c17a9,EYJ     ,Australia,1714025412,1714025412,147.9252,-34.3712,10660.38,false,229.3,38.26,0.33,Veri Yok,10904.22,Veri Yok,false,0
2565,86e184,ANA983  ,Japan,1714025411,1714025411,141.9251,42.55,4030.98,false,180.37,38.86,-1.95,Veri Yok,3970.02,Veri Yok,false,0
2566,7c4d03,PHX     ,Australia,1714025206,1714025206,153.0133,-27.5709,Veri Yok,true,0,11.25,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2567,a98f2d,FFT4310 ,United States,1714025411,1714025411,-106.7833,38.9722,10668.0,false,275.41,69.67,0.65,Veri Yok,10911.84,Veri Yok,false,0
2568,49d563,TVP7111 ,Czech Republic,1714025412,1714025412,25.9076,37.3363,11582.4,false,253.64,338.59,0.0,Veri Yok,11757.66,6442,false,0
2569,407600,,United Kingdom,1714025100,1714025100,-0.4856,51.4731,Veri Yok,true,0.77,270,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2570,a9961b,AAL73   ,United States,1714025411,1714025411,-118.4066,33.9381,Veri Yok,true,6.43,81.56,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2571,780dd2,CHH7339 ,China,1714025241,1714025241,107.6249,23.2213,9784.08,false,194.34,313.28,0.33,Veri Yok,10309.86,Veri Yok,false,0
2572,04021d,ETH700  ,Ethiopia,1714025411,1714025411,12.9175,45.484,12192.0,false,237.16,306.62,0.0,Veri Yok,12009.12,2044,false,0
2573,750484,AXM347  ,Malaysia,1714025411,1714025411,103.5804,-2.3117,11582.4,false,235.45,342.71,0.33,Veri Yok,12405.36,6670,false,0
2574,750481,,Malaysia,1714025412,1714025412,114.6457,4.9985,9646.92,false,235.13,63.21,-11.38,Veri Yok,10477.5,Veri Yok,false,0
2575,a79e31,JBU2050 ,United States,1714025411,1714025411,-104.1731,38.3515,10675.62,false,267.34,74.6,0.0,Veri Yok,11018.52,7243,false,0
2576,400d5a,BAW709  ,United Kingdom,1714025412,1714025412,5.8554,47.9285,10355.58,false,206.56,301.87,0.0,Veri Yok,10157.46,3053,false,0
2577,780219,CPA043  ,China,1714025412,1714025412,91.395,22.5091,10363.2,false,218.19,291.73,0.0,Veri Yok,10888.98,5332,false,0
2578,a62ee6,GTI8104 ,United States,1714025411,1714025411,139.7659,36.4304,10058.4,false,299.86,54.07,0.0,Veri Yok,10332.72,3564,false,0
2579,39644b,AFR191  ,France,1714025411,1714025412,10.3594,49.2617,12192.0,false,243.47,285.06,0.33,Veri Yok,11986.26,3203,false,0
2580,899000,CAL101  ,Taiwan,1714025411,1714025412,139.981,35.3427,6583.68,false,169.61,262.68,9.43,Veri Yok,6789.42,3201,false,0
2581,c01732,ACA33   ,Canada,1714025412,1714025412,-123.9766,48.6924,6896.1,false,218.02,211.59,10.4,Veri Yok,6865.62,Veri Yok,false,0
2582,7c65e6,ASTR323 ,Australia,1714025412,1714025412,150.7468,-33.6412,419.1,false,52.97,24.08,0.0,Veri Yok,495.3,Veri Yok,false,0
2583,a4454e,N3742J  ,United States,1714025310,1714025322,-111.8029,33.2766,426.72,false,28.76,227.17,-2.93,Veri Yok,411.48,Veri Yok,false,0
2584,a3c2be,AAL2578 ,United States,1714025411,1714025411,-115.6257,32.7578,7947.66,false,189.4,268.29,-11.38,Veri Yok,8039.1,7003,false,0
2585,04022a,ETH3673 ,Ethiopia,1714025390,1714025390,119.04,22.5378,12199.62,false,233.53,206,0.0,Veri Yok,12893.04,Veri Yok,false,0
2586,aa6e2d,EJA771  ,United States,1714025411,1714025411,-115.6728,36.2693,12192.0,false,237.63,273.6,-0.33,Veri Yok,12367.26,2565,false,0
2587,899014,CAL5381 ,Taiwan,1714025411,1714025412,-85.6016,31.6176,11582.4,false,220.08,314.91,0.0,Veri Yok,11955.78,1420,false,0
2588,c01723,ACA063  ,Canada,1714025298,1714025331,133.0112,35.9307,10972.8,false,209.58,267.47,0.0,Veri Yok,11262.36,6141,false,0
2589,7c65d1,AUSTER  ,Australia,1714025305,1714025305,145.4309,-38.0242,693.42,false,50.49,98.79,0.0,Veri Yok,777.24,Veri Yok,false,0
2590,780236,CPA780  ,China,1714025316,1714025316,113.9042,22.3224,Veri Yok,true,7.72,160.31,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2591,781565,CSZ9876 ,China,1714025280,1714025285,118.2761,24.8017,10393.68,false,227.45,210.74,0.0,Veri Yok,10995.66,Veri Yok,false,0
2592,780232,CPA086  ,China,1714025186,1714025186,-164.2005,58.9808,10668.0,false,255.84,62.97,-0.33,Veri Yok,10302.24,Veri Yok,false,0
2593,4ca56c,RYR8TE  ,Ireland,1714025097,1714025097,-7.9691,37.0193,Veri Yok,true,0,11.25,Veri Yok,Veri Yok,Veri Yok,6773,false,0
2594,75044b,MAS161  ,Malaysia,1714025412,1714025412,102.2947,2.6293,5280.66,false,167.26,153.51,-2.28,Veri Yok,5593.08,Veri Yok,false,0
2595,78022e,CPA233  ,China,1714025411,1714025411,8.763,45.485,1074.42,false,83.34,348.97,-4.23,Veri Yok,1074.42,2343,false,0
2596,4074b2,EZY14ZW ,United Kingdom,1714025411,1714025411,-3.6252,55.9923,3718.56,false,169.94,255.63,10.4,Veri Yok,3596.64,6221,false,0
2597,75044a,,Malaysia,1714025409,1714025409,84.0627,21.6129,12496.8,false,278.96,129.24,0.0,Veri Yok,13144.5,5265,false,0
2598,4ca56b,RYR1749 ,Ireland,1714025411,1714025412,2.7467,51.0233,10058.4,false,219.1,104.13,0.0,Veri Yok,9822.18,2224,false,0
2599,4ca56a,RYR26YY ,Ireland,1714025412,1714025412,-0.3287,51.461,5097.78,false,182.25,25.41,-5.2,Veri Yok,4998.72,5331,false,0
2600,4074b5,EZY91XM ,United Kingdom,1714025404,1714025409,-2.7037,51.3856,Veri Yok,true,0,357.19,Veri Yok,Veri Yok,Veri Yok,Veri Yok,false,0
2601,750457,AXM1773 ,Malaysia,1714025312,1714025312,104.0971,1.6019,1417.32,false,104.2,189.09,-2.93,Veri Yok,2849.88,Veri Yok,false,0
2602,c01753,ACA3    ,Canada,1714025353,1714025353,140.3893,35.7536,Veri Yok,true,6.94,25.31,Veri Yok,Veri Yok,Veri Yok,3120,false,0
2603,750459,AXM710  ,Malaysia,1714025381,1714025381,101.6468,2.2791,2263.14,false,156.68,296.73,-13.0,Veri Yok,2377.44,Veri Yok,false,0
2604,a80e46,UPS3    ,United States,1714025411,1714025411,101.3466,14.7052,9144.0,false,260.48,254.54,0.0,Veri Yok,9753.6,Veri Yok,false,0
2605,a4f5f0,DAL142  ,United States,1714025217,1714025217,4.7724,52.31,Veri Yok,true,0.9,185.62,Veri Yok,Veri Yok,Veri Yok,6321,false,0
2606,a17b5f,AIP5404 ,United States,1714025411,1714025411,-100.723,43.9165,6393.18,false,158.82,93.9,0.0,Veri Yok,6545.58,Veri Yok,false,0
2607,750474,AXM1521 ,Malaysia,1714025287,1714025290,113.5953,22.327,3665.22,false,150.66,229.29,0.0,Veri Yok,3855.72,Veri Yok,false,0
2608,396444,AFR837  ,France,1714025412,1714025412,1.8399,48.8038,4648.2,false,188.45,44.12,-3.9,Veri Yok,4587.24,1034,false,0
2609,750470,AXM583  ,Malaysia,1714025264,1714025264,119.0279,11.7961,10980.42,false,233.7,220,0.0,Veri Yok,11788.14,Veri Yok,false,0
2610,a44533,DAL713  ,United States,1714025411,1714025412,-112.0448,40.6285,2735.58,false,120.94,99.3,-9.75,Veri Yok,2766.06,Veri Yok,false,0
2611,040219,ETH507  ,Ethiopia,1714025322,1714025322,-37.7607,-21.9592,11277.6,false,280.73,77.62,0.0,Veri Yok,11955.78,Veri Yok,false,0
2612,a1f894,N226PD  ,United States,1714025411,1714025411,-117.9533,33.8668,266.7,false,57.8,327.72,0.98,Veri Yok,274.32,Veri Yok,false,0
2613,ac0ff9,SWA5945 ,United States,1714025411,1714025412,-122.2483,37.5678,556.26,false,76.86,297.94,-3.9,Veri Yok,579.12,5313,false,0
2614,acaf1b,N916Y   ,United States,1714025411,1714025412,-149.7079,61.0376,1402.08,false,48.9,358.19,-4.88,Veri Yok,1348.74,1200,false,0
2615,750467,AXM5104 ,Malaysia,1714025205,1714025205,102.6263,3.0844,6553.2,false,188.63,84.52,6.83,Veri Yok,4869.18,Veri Yok,false,0
